Project,Test,TestID,FailureFreq,FailureException,TestNameInStacktrace,TestClassNameInStacktrace,TotalStacktraceLines,TotalMutants,set(TotalMutants),TotalMatchException,TotalMatchStacktrace,TotalMatch,MostExceptionInMutants,MostExceptionInMutantsFreq
activiti-activiti,org.activiti.engine.test.bpmn.gateway.EventBasedGatewayTest.testCatchTimerCancelsSignal,1,3,AssertionFailedError,1,1,7,1777,637,343,179,179,NullPointerException,497
activiti-activiti,org.activiti.engine.test.bpmn.async.AsyncExclusiveJobsTest.testExclusiveJobs,1,3,ActivitiException,1,1,4,1509,548,396,108,108,NullPointerException,615
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.IntermediateTimerEventTest.testCatchingTimerEvent,1,47,AssertionFailedError,1,1,7,1528,500,262,112,112,NullPointerException,455
activiti-activiti,org.activiti.engine.test.api.repository.ProcessDefinitionSuspensionTest.testDelayedSuspendMultipleProcessDefinitionsByKey,1,1,AssertionFailedError,1,1,7,1522,527,254,17,17,NullPointerException,489
activiti-activiti,org.activiti.engine.test.api.repository.ProcessDefinitionSuspensionTest.testDelayedActivateProcessDefinition,1,1,PersistenceException,0,0,6,1502,556,389,156,156,NullPointerException,535
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.IntermediateTimerEventTest.testTimerEventWithStartAndDuration,1,24,AssertionFailedError,1,1,7,1917,647,247,89,89,NullPointerException,557
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest.testTerminateInSubProcessWithBoundary,1,18,AssertionFailedError,1,1,2,1899,625,354,170,170,NullPointerException,580
activiti-activiti,org.activiti.engine.test.history.HistoricVariableInstanceTest.testHistoricVariableQueryByTaskIds,1,932,ComparisonFailure,1,1,4,1499,600,0,0,0,NullPointerException,558
activiti-activiti,org.activiti.engine.test.api.event.ActivityEventsTest.testActivityTimeOutEvent,1,62,ActivitiException,1,1,4,1459,553,364,51,51,NullPointerException,508
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.BoundaryTimerNonInterruptingEventTest.testMultipleTimersOnUserTask,1,17,AssertionFailedError,1,1,7,1794,634,165,22,22,NullPointerException,611
activiti-activiti,org.activiti.spring.test.servicetask.ServiceTaskSpringDelegationTest.testAsyncMethodExpressionOnSpringBean,1,1,ActivitiException,1,1,4,21,5,0,0,0,AssertionFailedError,9
activiti-activiti,org.activiti.engine.test.api.event.JobEventsTest.testTimerFiredForIntermediateTimer,1,1,AssertionFailedError,1,1,7,1391,494,161,95,95,NullPointerException,444
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.compatibility.StartTimerEventRepeatCompatibilityTest.testCycleDateStartTimerEvent,1,2,AssertionFailedError,1,1,7,1818,409,743,10,10,AssertionFailedError,743
activiti-activiti,org.activiti.engine.test.api.repository.ProcessDefinitionSuspensionTest.testSuspendProcessInstancesDuringProcessDefinitionSuspend,1,1,ActivitiException,1,1,13,1677,705,332,0,0,NullPointerException,587
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.StartTimerEventRepeatWithEndTest.testCycleDateStartTimerEvent,1,1,NullPointerException,1,1,1,1806,411,400,0,0,AssertionFailedError,680
activiti-activiti,org.activiti.engine.test.bpmn.exclusive.ExclusiveTimerEventTest.testCatchingTimerEvent,1,1,ActivitiException,1,1,4,1665,513,438,128,128,NullPointerException,486
activiti-activiti,org.activiti.engine.test.jobexecutor.JobExecutorExceptionsTest.testQueryByExceptionWithRealJobExecutor,1,1,ActivitiException,1,1,2,1280,540,307,2,2,NullPointerException,497
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.BoundaryTimerEventTest.testExpressionOnTimer,1,46,AssertionFailedError,1,1,7,1810,599,309,127,127,NullPointerException,546
activiti-activiti,org.activiti.engine.test.jobexecutor.AsyncExecutorTest.testRegularAsyncExecution,1,1,AssertionError,1,1,5,1397,579,181,47,47,NullPointerException,547
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.BoundaryTimerNonInterruptingEventTest.testJoin,1,1,AssertionFailedError,1,1,7,1785,598,240,17,17,NullPointerException,590
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.BoundaryTimerNonInterruptingEventTest.testJoin,2,41,AssertionFailedError,1,1,7,1785,598,240,98,98,NullPointerException,590
activiti-activiti,org.activiti.engine.test.bpmn.subprocess.SubProcessTest.testSimpleSubProcessWithTimer,1,2,ComparisonFailure,1,1,4,1704,579,119,112,112,NullPointerException,610
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.StartTimerEventTest.testDurationStartTimerEvent,1,3,AssertionFailedError,1,1,7,1348,413,355,274,274,NullPointerException,390
activiti-activiti,org.activiti.engine.test.api.task.TaskServiceTest.testGetVariableByHistoricActivityInstance,1,29,AssertionFailedError,1,1,6,1517,585,71,14,14,NullPointerException,555
activiti-activiti,org.activiti.engine.test.bpmn.subprocess.SubProcessTest.testNestedSimpleSubprocessWithTimerOnInnerSubProcess,1,13,ComparisonFailure,1,1,4,1615,587,146,138,138,NullPointerException,604
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.compatibility.BoundaryTimerEventRepeatCompatibilityTest.testRepeatWithoutEnd,1,1,ActivitiException,1,1,4,1906,752,398,45,45,NullPointerException,603
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.BoundaryTimerEventTest.testMultipleTimersOnUserTask,1,47,AssertionFailedError,1,1,7,1568,568,190,117,117,NullPointerException,530
activiti-activiti,org.activiti.engine.test.bpmn.async.AsyncTaskTest.testAsyncTask,1,1,ActivitiException,1,1,4,1231,533,287,4,4,NullPointerException,407
activiti-activiti,org.activiti.engine.test.bpmn.async.AsyncTaskTest.testBasicAsyncCallActivity,1,1,ActivitiException,1,1,4,1236,534,287,4,4,NullPointerException,409
activiti-activiti,org.activiti.engine.test.jobexecutor.JobExecutorTest.testBasicJobExecutorOperation,1,46,AssertionFailedError,1,1,6,549,118,127,127,127,ActivitiException,219
ninjaframework-ninja,controllers.ApplicationControllerTest.testThatHomepageWorks,1,476,AssertionError,1,1,4,120,4,8,8,8,RuntimeException,111
apache-hbase,org.apache.hadoop.hbase.TestEmptyMetaInfo.testEmptyMetaInfo,1,1918,NoServerForRegionException,0,0,9,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.TestEmptyMetaInfo.testEmptyMetaInfo,25,71,UnknownHostException,0,0,9,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.Test00MiniCluster.testZooKeeperMiniCluster,1,2011,IOException,0,0,9,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.regionserver.TestScanner.testFilters,36,1,IOException,0,1,20,1,1,0,0,0,ArrayIndexOutOfBoundsException,1
apache-hbase,org.apache.hadoop.hbase.regionserver.TestScanner.testFilters,1,70,UnknownHostException,0,1,22,1,1,0,0,0,ArrayIndexOutOfBoundsException,1
apache-hbase,org.apache.hadoop.hbase.stargate.client.TestRemoteTable.testPut,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestFromClientSide.testRowsPut,1,2,IOException,1,1,17,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestScannersWithFilters.testPageFilter,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.master.TestRegionManager.testGetFirstMetaRegionForRegionAfterMetaSplit,1,1918,NoServerForRegionException,0,0,9,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.master.TestRegionManager.testGetFirstMetaRegionForRegionAfterMetaSplit,22,72,UnknownHostException,0,0,9,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.master.TestRegionManager.testGetFirstMetaRegionForRegionAfterMetaSplit,963,1,RuntimeException,0,0,6,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestScannersWithFilters.testFirstKeyOnlyFilter,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.client.TestRemoteAdmin.testCreateTable,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.Test00MiniCluster.testHBaseMiniCluster,1,2011,IOException,0,0,9,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.auth.TestZooKeeperAuthenticator.testGetAdminUser,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.regionserver.TestScanner.testScanner,1,71,IOException,0,1,20,1,1,0,0,0,ArrayIndexOutOfBoundsException,1
apache-hbase,org.apache.hadoop.hbase.client.TestFromClientSide.testJiraTest1182,2,2,IOException,1,1,20,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestFromClientSide.testSimpleMissing,1,2,IOException,1,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestScannersWithFilters.testFilterList,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestAdmin.testForceSplit,3,2,RuntimeException,1,1,2,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestAdmin.testForceSplit,1,3,RuntimeException,1,1,8,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.client.TestRemoteAdmin.testDeleteTable,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestVersionResource.testGetStargateVersionJSON,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.auth.TestZooKeeperAuthenticator.testGetPlainUser,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestStatusResource.testGetClusterStatusPB,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestTableResource.testTableListPB,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestRowResource.testSingleCellGetPutPB,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.regionserver.TestGetDeleteTracker.testIsDeleted_NotDeleted,1,1,AssertionFailedError,1,1,6,17,7,11,2,2,AssertionFailedError,11
apache-hbase,org.apache.hadoop.hbase.regionserver.TestStoreFile.testBasicHalfMapFile,59,9,ConnectException,0,1,27,1,1,0,0,0,ArrayIndexOutOfBoundsException,1
apache-hbase,org.apache.hadoop.hbase.regionserver.TestStoreFile.testBasicHalfMapFile,1,62,RemoteException,0,0,2,1,1,0,0,0,ArrayIndexOutOfBoundsException,1
apache-hbase,org.apache.hadoop.hbase.stargate.TestScannerResource.testSimpleScannerPB,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestScannersWithFilters.testValueFilter,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.regionserver.TestCompaction.testCompaction,2,30,UnknownHostException,0,1,22,1,1,0,0,0,ArrayIndexOutOfBoundsException,1
apache-hbase,org.apache.hadoop.hbase.regionserver.TestCompaction.testCompaction,1,41,IOException,0,1,20,1,1,0,0,0,ArrayIndexOutOfBoundsException,1
apache-hbase,org.apache.hadoop.hbase.client.TestFromClientSide.testRowsPutBufferedManyManyFlushes,1,2,IOException,1,1,17,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestVersionResource.testGetStargateVersionXML,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestFromClientSide.testJiraTest867,1,2,IOException,1,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestVersionResource.testGetStorageClusterVersionXML,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.regionserver.TestScanner.testScanAndSyncFlush,1,71,IOException,0,1,20,1,1,0,0,0,ArrayIndexOutOfBoundsException,1
apache-hbase,org.apache.hadoop.hbase.TestScanMultipleVersions.testScanMultipleVersions,1,1918,NoServerForRegionException,0,0,9,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.TestScanMultipleVersions.testScanMultipleVersions,24,71,UnknownHostException,0,0,9,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestRowResource.testSingleCellGetPutXML,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.regionserver.TestStoreReconstruction.runReconstructionLog,1,71,UnknownHostException,0,1,10,1,1,0,0,0,ArrayIndexOutOfBoundsException,1
apache-hbase,org.apache.hadoop.hbase.regionserver.TestStoreFile.testReference,10,62,ConnectException,0,1,27,1,1,0,0,0,ArrayIndexOutOfBoundsException,1
apache-hbase,org.apache.hadoop.hbase.regionserver.TestStoreFile.testReference,1,9,RemoteException,0,0,2,1,1,0,0,0,ArrayIndexOutOfBoundsException,1
apache-hbase,org.apache.hadoop.hbase.TestMergeMeta.testMergeMeta,1,71,UnknownHostException,0,0,9,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.regionserver.TestCompaction.testMajorCompactingToNoOutput,1,41,UnknownHostException,0,1,22,1,1,0,0,0,ArrayIndexOutOfBoundsException,1
apache-hbase,org.apache.hadoop.hbase.regionserver.TestCompaction.testMajorCompactingToNoOutput,2,30,IOException,0,1,20,1,1,0,0,0,ArrayIndexOutOfBoundsException,1
apache-hbase,org.apache.hadoop.hbase.stargate.TestScannersWithFilters.testPrefixFilter,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.client.TestRemoteTable.testGet,1,3,AssertionFailedError,1,1,4,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.client.TestRemoteTable.testGet,2,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.TestMergeTable.testMergeTable,399,8,DroppedSnapshotException,0,0,6,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.TestMergeTable.testMergeTable,25,71,UnknownHostException,0,0,9,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.TestMergeTable.testMergeTable,1809,1,DroppedSnapshotException,0,0,6,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.TestMergeTable.testMergeTable,2,522,IOException,0,0,3,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.TestMergeTable.testMergeTable,752,1,IOException,0,0,3,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.TestMergeTable.testMergeTable,1,1918,NoServerForRegionException,0,0,10,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.auth.TestHTableAuthenticator.testGetUserUnknown,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestVersionResource.testGetStorageClusterVersionJSON,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.io.hfile.TestLruBlockCache.testBackgroundEvictionThread,1,1165,AssertionFailedError,1,1,4,21,7,12,12,12,AssertionFailedError,12
apache-hbase,org.apache.hadoop.hbase.stargate.TestVersionResource.testGetStargateVersionText,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestScannerResource.testSimpleScannerXML,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestAdmin.testCreateBadTables,1,143,AssertionError,1,1,6,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.auth.TestHTableAuthenticator.testGetDisabledUser,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.auth.TestZooKeeperAuthenticator.testGetDisabledUser,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestRowResource.testMultiCellGetPutXML,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestFromClientSide.testVersions,1,2,IOException,1,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestVersionResource.testGetStorageClusterVersionText,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.auth.TestZooKeeperAuthenticator.testGetUserUnknown,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestRowResource.testSingleCellGetJSON,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.client.TestRemoteTable.testGetTableDescriptor,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.util.TestHTableTokenBucket.testTokenBucketConfig,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.regionserver.TestScanner.testRaceBetweenClientAndTimeout,1,71,IOException,0,1,20,1,1,0,0,0,ArrayIndexOutOfBoundsException,1
apache-hbase,org.apache.hadoop.hbase.stargate.TestScannersWithFilters.testNoFilter,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestTableResource.testTableListJSON,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.regionserver.TestGetClosestAtOrBefore.testUsingMetaAndBinary,1,71,UnknownHostException,0,1,22,1,1,0,0,0,ArrayIndexOutOfBoundsException,1
apache-hbase,org.apache.hadoop.hbase.stargate.TestSchemaResource.testTableCreateAndDeletePB,77,1934,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestSchemaResource.testTableCreateAndDeletePB,47,1,UnknownHostException,0,1,24,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestSchemaResource.testTableCreateAndDeletePB,1,76,NoServerForRegionException,0,1,23,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestScannersWithFilters.testInclusiveStopFilter,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestRowResource.testURLEncodedKey,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.Test00MiniCluster.testDFSMiniCluster,1,2011,IOException,0,0,9,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.regionserver.TestGetClosestAtOrBefore.testGetClosestRowBefore2,1,71,IOException,0,1,20,1,1,0,0,0,ArrayIndexOutOfBoundsException,1
apache-hbase,org.apache.hadoop.hbase.stargate.TestScannersWithFilters.testRowFilter,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestVersionResource.testGetStargateVersionPB,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestAdmin.testTableNotFoundExceptionWithATable,2,2,Exception,1,1,30,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestAdmin.testTableNotFoundExceptionWithATable,7,143,Exception,1,1,42,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestRowResource.testSingleCellGetPutBinary,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.regionserver.wal.TestHLog.testSplit,1,71,UnknownHostException,0,1,22,1,1,0,0,0,ArrayIndexOutOfBoundsException,1
apache-hbase,org.apache.hadoop.hbase.stargate.util.TestHTableTokenBucket.testTokenBucket,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestStatusResource.testGetClusterStatusXML,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestScannersWithFilters.testQualifierFilter,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestTableResource.testTableListText,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestAdmin.testReadOnlyTable,131,139,IOException,1,1,20,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestAdmin.testReadOnlyTable,115,1,NoServerForRegionException,1,1,8,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestAdmin.testReadOnlyTable,16,3,IOException,1,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestRowResource.testMultiCellGetPutPB,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestAdmin.testTableNameClash,16,3,IOException,1,1,20,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestAdmin.testTableNameClash,6,138,IOException,1,1,18,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestAdmin.testTableNameClash,131,1,IOException,1,1,18,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestAdmin.testTableNameClash,136,1,NoServerForRegionException,1,1,6,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestAdmin.testTableNameClash,46,1,NoServerForRegionException,1,1,6,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestFromClientSide.testHBase737,1,2,IOException,1,1,17,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.regionserver.TestWideScanner.testWideScanBatching,1,71,UnknownHostException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.Test00MiniCluster.testStargateServlet,1,2011,IOException,0,0,9,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.client.TestRemoteTable.testScanner,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.client.TestRemoteTable.testDelete,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestScannersWithFilters.testSkipFilter,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.regionserver.TestScanner.testScanAndRealConcurrentFlush,1,71,IOException,0,1,20,1,1,0,0,0,ArrayIndexOutOfBoundsException,1
apache-hbase,org.apache.hadoop.hbase.regionserver.wal.TestHLog.testAppend,67,1,RemoteException,0,0,12,1,1,0,0,0,ArrayIndexOutOfBoundsException,1
apache-hbase,org.apache.hadoop.hbase.regionserver.wal.TestHLog.testAppend,1,72,IOException,0,1,20,1,1,0,0,0,ArrayIndexOutOfBoundsException,1
apache-hbase,org.apache.hadoop.hbase.mapreduce.TestTimeRangeMapRed.testTimeRangeMapRed,1,1918,NoServerForRegionException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.mapreduce.TestTimeRangeMapRed.testTimeRangeMapRed,1710,1,IllegalArgumentException,0,1,21,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.mapreduce.TestTimeRangeMapRed.testTimeRangeMapRed,27,71,UnknownHostException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestFromClientSide.testJiraTest33,1,2,IOException,1,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestAdmin.testGetTableDescriptor,1,272,IOException,1,1,18,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestAdmin.testGetTableDescriptor,89,2,NoServerForRegionException,1,1,6,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.regionserver.TestHRegion.testWritesWhileGetting,1,142,AssertionError,1,1,5,492,141,238,148,148,AssertionError,238
apache-hbase,org.apache.hadoop.hbase.stargate.TestRowResource.testDelete,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestFromClientSide.testRowsPutBufferedOneFlush,2,2,IOException,1,1,17,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestAdmin.testCreateTable,9,32,IOException,1,1,20,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestAdmin.testCreateTable,2,18,IOException,1,1,18,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestAdmin.testCreateTable,14,1,NoServerForRegionException,1,1,8,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.regionserver.wal.TestHLog.testFindMemstoresWithEditsOlderThan,1,72,IOException,0,1,20,1,1,0,0,0,AssertionFailedError,1
apache-hbase,org.apache.hadoop.hbase.client.TestFromClientSide.testJiraTest861,1,2,IOException,1,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.util.TestMergeTool.testMergeTool,1,71,UnknownHostException,0,1,22,39,14,0,0,0,ExceptionInInitializerError Caused by,23
apache-hbase,org.apache.hadoop.hbase.stargate.TestTableResource.testTableListXML,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.auth.TestHTableAuthenticator.testGetPlainUser,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.regionserver.wal.TestHLog.testEditAdd,1,72,IOException,0,1,20,1,1,0,0,0,ArrayIndexOutOfBoundsException,1
apache-hbase,org.apache.hadoop.hbase.stargate.TestScannerResource.testFullTableScan,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestScannerResource.testSimpleScannerBinary,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestAdmin.testCreateTableWithRegions,1,3,IOException,1,1,15,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.client.TestAdmin.testCreateTableWithRegions,4,3,IOException,1,1,17,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.auth.TestHTableAuthenticator.testGetAdminUser,1,2011,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestSchemaResource.testTableCreateAndDeleteXML,1662,77,IOException,0,1,22,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestSchemaResource.testTableCreateAndDeleteXML,1545,22,BindException,0,1,28,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestSchemaResource.testTableCreateAndDeleteXML,1261,2,IllegalArgumentException,0,1,23,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestSchemaResource.testTableCreateAndDeleteXML,22,70,UnknownHostException,0,1,24,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.stargate.TestSchemaResource.testTableCreateAndDeleteXML,1,1840,NoServerForRegionException,0,1,23,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.TestMultiParallelPut.testMultiPut,1,1918,NoServerForRegionException,0,0,9,0,0,0,0,0,NA,0
apache-hbase,org.apache.hadoop.hbase.TestMultiParallelPut.testMultiPut,23,71,UnknownHostException,0,0,9,0,0,0,0,0,NA,0
